popularity,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.465293,129.0,2000-09-13,341,7.0,2000,40521347.65898039,61813934.32907789
0.464139,130.0,2000-07-21,234,6.1,2000,126629211.43431298,196863281.732773
0.45877799999999996,128.0,2000-04-07,90,5.8,2000,75977526.8605883,89906740.1183628
0.44904099999999997,136.0,2000-12-21,161,6.9,2000,54450560.9167549,101366384.90822901
0.417675,94.0,2000-06-16,53,5.3,2000,20260673.829490196,26120278.5032224
0.410235,100.0,2000-10-07,150,5.0,2000,107634829.71916601,232506137.71787798
1.616724,106.0,2000-07-27,168,4.8,2000,106368537.604823,156143878.389357
0.6237060000000001,127.0,2000-04-14,79,5.7,2000,37988763.430294104,46898399.811980896
0.38535,91.0,2000-01-14,42,4.7,2000,113966290.290882,18776682.041141298
0.372923,106.0,2000-11-15,62,5.2,2000,44320224.002009794,46573332.4958921
0.33960799999999997,117.0,2000-08-23,67,5.7,2000,50651684.5737255,38240888.521720394
0.350814,94.0,2000-03-31,22,5.0,2000,18994381.715147,12538970.139818901
0.349034,104.0,2000-07-07,141,5.9,2000,82308987.43230401,88260560.3697167
0.33226700000000003,87.0,2000-09-01,49,4.3,2000,31657302.8585784,20062635.873143803
0.32400300000000004,124.0,2000-04-21,54,7.3,2000,25325842.286862697,35111897.168976
0.310295,90.0,2000-04-21,34,5.3,2000,17728089.600803897,6469258.47959851
0.309754,124.0,2000-11-22,52,6.4,2000,17094943.5436323,8941131.59915472
0.285304,108.0,2000-03-03,17,3.6,2000,31657302.8585784,30850386.0671398
0.284476,107.0,2000-12-08,86,3.9,2000,44320224.002009794,19228950.9327001
0.279624,84.0,2000-10-13,14,5.4,2000,30391010.744235303,17348201.966501
0.277798,112.0,2000-05-12,18,5.0,2000,2532584.22868627,1986494.48808368
0.47101899999999997,110.0,2000-09-24,49,6.0,2000,31657302.8585784,329947.605897476
0.196668,107.0,2000-04-07,16,4.4,2000,30391010.744235303,15667085.2184201
0.253319,115.0,2000-05-12,49,7.0,2000,22793258.058176503,21781395.6869077
0.249219,115.0,2000-04-07,32,5.5,2000,30391010.744235303,46358947.9746417
0.22326300000000002,93.0,2000-01-24,61,6.2,2000,12662921.1434313,33342081.7234539
0.222291,94.0,2000-02-01,10,5.8,2000,1266292.11434313,2209499.92604854
0.207785,96.0,2000-03-03,21,4.5,2000,20260673.829490196,19535331.5760575
0.20355399999999998,101.0,2000-02-04,10,5.1,2000,12662921.1434313,2066384.85757759
0.182246,104.0,2000-07-13,2766,6.6,2000,94971908.5757354,199187391.22550702
0.12392,95.0,2000-10-27,42,6.4,2000,27858426.515549,17165840.7065302
0.11921400000000001,92.0,2000-05-15,55,5.9,2000,10130336.914745098,10483653.9416127
0.10490799999999999,88.0,2000-06-30,35,4.0,2000,96238200.6900785,44490945.504865505
0.09149199999999999,90.0,2000-04-28,37,6.5,2000,8864044.80040197,4721861.46966875
0.031018,94.0,2000-02-16,21,5.2,2000,50651684.5737255,45634519.9841156
0.015997,105.0,2000-07-19,12,5.2,2000,18994381.715147,6606876.57400109
4.215642,117.0,1982-06-25,2110,7.7,1982,63269987.2714343,74045476.2072083
2.900556,115.0,1982-04-03,1830,7.2,1982,23726245.2267878,1791694309.24878
2.355353,109.0,1982-06-25,797,7.5,1982,22596424.025512196,31144285.1722943
1.9282580000000002,93.0,1982-10-22,838,7.0,1982,33894636.038268395,282936387.224976
1.3366120000000001,96.0,1982-07-09,432,6.6,1982,38413920.843370795,74568199.2841904
1.241425,99.0,1982-05-28,482,6.5,1982,38413920.843370795,280195657.916352
1.193916,114.0,1982-06-04,425,6.8,1982,24178173.7072981,276128301.59175897
1.176922,129.0,1982-04-02,356,6.5,1982,45192848.0510245,155579712.388195
1.161942,96.0,1982-12-07,171,6.1,1982,2259642.40255122,178214624.90275
0.9460559999999999,113.0,1982-06-03,406,7.0,1982,27115708.8306147,218733384.566958
0.925383,90.0,1982-08-13,157,6.9,1982,10168390.8114805,61220220.455231994
0.8848440000000001,93.0,1982-12-17,123,7.3,1982,33894636.038268395,91689512.0279635
0.786388,191.0,1982-11-30,412,7.1,1982,49712132.8561269,175659830.26922
0.689094,116.0,1982-12-16,176,6.7,1982,47452490.4535757,400408633.732077
0.555585,82.0,1982-06-17,80,7.3,1982,15817496.817858499,33139312.1512948
0.48339499999999996,151.0,1982-12-08,74,7.1,1982,27115708.8306147,67870619.2030286
0.475775,115.0,1982-06-11,92,5.3,1982,29827279.7136761,34282110.4788882
0.441852,120.0,1982-11-12,90,6.7,1982,18077139.220409803,47517466.4708611
0.42174799999999996,127.0,1982-06-18,99,6.2,1982,112982120.12756102,128932942.626097
0.358107,115.0,1982-12-17,31,6.7,1982,13557854.415307302,23225903.9078029
0.336314,95.0,1982-08-13,107,5.7,1982,9038569.610204902,82906431.14564541
0.31049699999999997,96.0,1982-10-22,90,4.7,1982,5649106.00637806,32538850.596737605
0.304359,129.0,1982-12-08,47,7.0,1982,36154278.440819606,121969282.87310801
0.647107,136.0,1982-06-13,60,5.1,1982,40673563.245922,159728119.826125
0.464188,88.0,1982-02-20,27,5.6,1982,4.51928480510245,36.1542784408196
0.138161999999999,104.0,1982-03-02,19,6.2,1982,7908748.40892929,46682908.223042
4.180540000000001,103.0,1998-06-04,2392,7.6,1998,80261728.1446979,353309720.778811
2.993102,151.0,1998-07-01,1559,6.4,1998,187277365.67096102,740815170.215728
2.770692,88.0,1998-06-18,1066,7.3,1998,120392592.217046,407087824.924557
2.729745,120.0,1998-08-21,1263,6.3,1998,60196296.1085234,175483613.698697
2.556082,117.0,1998-02-15,1696,7.6,1998,20065432.036174398,37106552.66112439
2.170136,169.0,1998-07-24,3396,7.7,1998,93638682.83548091,644556400.785869
2.0457549999999998,98.0,1998-09-18,727,6.8,1998,44143950.47958379,326915200.675054
2.005566,95.0,1998-11-25,1159,6.6,1998,160523456.289395,486116613.870056
1.855981,99.0,1998-12-15,432,6.7,1998,93638682.83548091,292437871.068362
1.8070400000000002,83.0,1998-10-02,714,6.0,1998,80261728.1446979,229759715.113671
1.46043,122.0,1998-09-12,363,6.6,1998,73573250.79930641,55662690.9911427
1.422685,100.0,1998-02-27,466,7.0,1998,36117777.665114,36385739.4706979
1.408985,108.0,1998-03-20,231,6.1,1998,26753909.3815659,89893135.5220617
1.379837,119.0,1998-07-15,980,6.5,1998,30766995.7888008,494793021.724308
1.339249,121.0,1998-06-19,244,6.3,1998,88287900.9591677,253089726.05735698
1.333006,119.0,1998-10-30,1563,8.0,1998,26753909.3815659,31937649.211568896
1.3168549999999999,113.0,1998-10-02,328,6.7,1998,113704114.871655,95625218.1279674
1.303667,132.0,1998-11-20,815,6.5,1998,120392592.217046,335293149.94241804
1.2830059999999999,120.0,1998-05-07,490,5.6,1998,100327160.180872,187898944.598405
1.282567,130.0,1998-04-03,207,4.9,1998,107015637.526263,182139843.21941498
1.2424979999999999,140.0,1998-07-29,337,6.7,1998,66884773.453914896,59591231.031645395
1.22669,178.0,1998-11-12,673,6.8,1998,120392592.217046,191210324.11959898
1.206274,127.0,1998-07-10,438,6.1,1998,187277365.67096102,381837952.105954
1.175952,100.0,1998-11-13,198,4.9,1998,86950205.4900894,53510643.9759626
1.170499,139.0,1998-05-19,582,5.1,1998,173900410.980178,507005703.79971
1.164656,104.0,1998-10-16,185,6.2,1998,100327160.180872,62448141.8941741
1.152417,134.0,1998-02-13,238,5.6,1998,100327160.180872,17523810.6449257
1.095887,98.0,1998-06-12,176,5.6,1998,93638682.83548091,219382056.928841
1.090942,118.0,1998-05-22,714,7.1,1998,24747366.177948497,14286955.4760102
1.059234,122.0,1998-12-11,399,6.7,1998,33442386.726957396,387019102.157528
1.057585,136.0,1998-07-16,734,6.1,1998,127081069.56243798,334809823.179399
1.053252,90.0,1998-11-06,292,5.8,1998,30766995.7888008,248800182.140615
1.041331,107.0,1998-06-04,158,6.3,1998,80261728.1446979,171276344.741779
1.011829,84.0,1998-07-10,286,6.9,1998,80261.7281446979,4308920.4356125
1.001818,114.0,1998-04-10,323,6.4,1998,73573250.79930641,265780176.771105
0.992143,170.0,1998-12-25,413,6.8,1998,69560164.3920715,131263461.396717
0.9688610000000001,110.0,1998-07-10,271,6.1,1998,53507818.763131894,73148595.3595611
0.962802,85.0,1998-06-22,353,5.3,1998,94976378.3045592,393893266.348678
0.931643,103.0,1998-12-10,230,6.2,1998,93638682.83548091,157848065.351239
0.9223540000000001,119.0,1998-12-17,498,6.2,1998,86950205.4900894,335522777.408945
0.904602,131.0,1998-03-05,194,6.1,1998,80261728.1446979,136936413.849803
0.8939370000000001,124.0,1998-09-13,173,6.8,1998,40130864.0723489,109892541.585273
0.884735,123.0,1998-06-26,181,6.3,1998,64209382.5157583,103999894.054518
0.8786450000000001,95.0,1998-02-13,375,6.4,1998,24078518.4434093,164947197.81559598
0.8239639999999989,121.0,1998-07-31,224,6.8,1998,34780082.1960357,87894313.4966918
0.792566,115.0,1998-12-25,483,6.9,1998,66884773.453914896,270606298.4321
0.783938,99.0,1998-09-25,144,5.4,1998,18727736.567096103,97019835.2146459
0.760447,121.0,1998-09-11,213,6.6,1998,16052345.628939498,30662519.097274896
0.7224119999999989,82.0,1998-07-24,45,5.6,1998,20065432.036174398,23419526.8490864
0.718275,92.0,1998-11-25,176,5.1,1998,120392592.217046,92477375.8909553
0.6990069999999989,105.0,1998-03-05,1167,7.3,1998,1805888.8832556999,5213760.39172004
0.669113,81.0,1998-10-01,96,6.2,1998,22740822.974331,40573861.9923663
0.653163,170.0,1998-05-14,164,7.0,1998,80261728.1446979,249993295.470309
0.640933,89.0,1998-10-16,162,5.4,1998,33442386.726957396,67783504.1548152
0.616116,93.0,1998-08-28,71,5.5,1998,17390041.0980178,22415981.0197065
0.607687,111.0,1998-01-19,74,6.5,1998,33442386.726957396,74234160.6489321
0.577192,116.0,1998-11-05,196,6.0,1998,93638682.83548091,156072825.746571
0.576681999999999,98.0,1998-08-07,152,5.6,1998,97651769.24271579,138975067.09546
0.562005,99.0,1998-04-23,196,6.4,1998,8026172.81446979,77586337.2065413
0.539133,89.0,1998-08-13,121,4.6,1998,80261728.1446979,64908772.5132475
0.53388,114.0,1998-09-11,24,6.9,1998,26753909.3815659,24417510.5407058
0.521096,91.0,1998-04-24,59,6.1,1998,17390041.0980178,36127332.8238497
0.49737299999999995,123.0,1998-02-05,72,5.6,1998,37455473.134192295,18796472.7110793
0.496059,136.0,1998-05-01,79,6.6,1998,33442386.726957396,28851219.235846803
0.492559,97.0,1998-01-16,74,5.4,1998,93638682.83548091,26580767.4439167
0.48824300000000004,115.0,1998-03-05,48,6.0,1998,93638682.83548091,75851213.7512953
0.47703599999999996,139.0,1998-10-16,75,6.9,1998,4013086.40723489,3755432.88293572
0.469693,87.0,1998-02-06,62,6.2,1998,40130864.0723489,25690346.5072704
0.433845,104.0,1998-12-25,237,6.1,1998,20065432.036174398,53886815.9811267
0.423925,121.0,1998-12-30,20,6.7,1998,26753909.3815659,5310755.35248743
0.396129,100.0,1998-06-12,74,6.2,1998,13376954.6907829,34251712.5511819
0.388858,86.0,1998-08-05,142,5.7,1998,22740822.974331,73629083.5327948
0.38868,105.0,1998-12-04,112,4.9,1998,80261728.1446979,49683521.3174481
0.383321,106.0,1998-01-30,61,5.8,1998,60196296.1085234,14986237.1201663
0.375143,131.0,1998-09-10,49,6.6,1998,24078518.4434093,12701964.2586498
0.366598,100.0,1998-09-11,83,6.2,1998,40130864.0723489,13241060.8834702
0.577579,99.0,1998-10-23,94,5.8,1998,100327160.180872,19487391.0831627
0.349511,105.0,1998-05-22,28,5.4,1998,6688477.34539149,7864651.43736047
0.305742,108.0,1998-05-15,27,6.2,1998,40130864.0723489,39064565.6108191
0.263935,110.0,1998-01-20,84,6.9,1998,2006543.20361744,3177156.49552146
0.262171,82.0,1998-01-16,86,6.3,1998,10701563.7526263,23356189.644016396
0.189141,105.0,1998-01-21,23,5.6,1998,13376954.6907829,8630313.54377869
0.245817,117.0,1998-09-11,11,6.0,1998,33442386.726957396,1039955.22465725
0.240661,84.0,1998-07-24,19,5.7,1998,13376954.6907829,25416213.9124876
0.23595100000000002,116.0,1998-01-30,24,5.8,1998,6688477.34539149,2649089.16984358
0.22655799999999998,91.0,1998-09-18,15,5.8,1998,2675390.93815659,166535.05972743302
0.214567,99.0,1998-05-14,10,4.8,1998,2006543.20361744,1164799.66739539
0.194358,93.0,1998-11-25,18,4.7,1998,20065432.036174398,13969976.4953529
0.188201,86.0,1998-10-02,14,4.8,1998,1471465.01598612,844381.471687073
0.18358,111.0,1998-04-17,38,5.1,1998,20065432.036174398,62745795.1883896
0.26504,113.0,1998-03-26,16,6.4,1998,36117777.665114,101664855.64995
0.162242,124.0,1998-08-14,10,6.5,1998,26753909.3815659,50394131.9045318
4.143585,83.0,1989-11-17,1042,7.1,1989,70359397.5617302,371749996.526004
3.536655,127.0,1989-05-24,2031,7.4,1989,84431277.0740763,834061065.27294
2.719764,96.0,1989-07-12,532,7.1,1989,28143759.024692103,163275219.40258798
2.640852,126.0,1989-06-23,1207,6.9,1989,61564472.8665139,723556562.0076491
2.566875,108.0,1989-11-20,2436,7.2,1989,70359397.5617302,583982999.762361
2.470407,129.0,1989-06-02,1426,7.9,1989,28847353.0003094,414874391.76499504
2.379507,108.0,1989-06-15,569,6.2,1989,65082442.7446004,378876100.09116805
2.1766229999999998,133.0,1989-07-07,332,5.6,1989,56287518.04938421,274695427.36034197
1.859089,97.0,1989-12-01,436,7.2,1989,47492593.35416789,125450805.85256499
1.836091,122.0,1989-12-15,207,7.1,1989,31661728.9027786,47190689.9741552
1.69108,139.0,1989-08-08,446,6.9,1989,123128945.733027,158308816.894417
1.510501,114.0,1989-07-07,608,6.5,1989,43974623.47608139,400791729.674973
1.362379,104.0,1989-12-22,239,5.9,1989,96744171.64737909,111534797.031607
1.280429,90.0,1989-02-17,225,6.6,1989,17589849.390432503,71212573.8575788
1.2742850000000001,93.0,1989-10-12,278,5.7,1989,13192387.0428244,520659541.956803
1.2184979999999999,93.0,1989-06-22,390,5.9,1989,56287518.04938421,391768464.108879
1.190512,107.0,1989-06-09,216,5.3,1989,52769548.1712976,123480742.72083601
0.94235,97.0,1989-04-20,139,6.2,1989,2638477.40856488,25851810.444043398
0.9189620000000001,89.0,1989-08-11,128,5.6,1989,14071879.512346,38993809.604304
0.914399,86.0,1989-04-07,73,4.8,1989,879492.469521628,17882648.2644007
0.8953899999999989,101.0,1989-02-17,157,6.4,1989,31661728.9027786,64382366.7388612
0.836515,103.0,1989-04-21,176,6.4,1989,20228326.7989974,101087926.90784301
0.737259,103.0,1989-05-12,92,6.3,1989,31661728.9027786,82512201.6387759
0.724013,145.0,1989-12-20,190,6.3,1989,24625789.1466055,283199561.94238997
0.7200810000000001,100.0,1989-08-16,179,6.6,1989,26384774.0856488,139414574.63258702
0.6026130000000001,107.0,1989-04-06,110,6.5,1989,19348834.329475798,87592433.339308
0.573045,97.0,1989-07-05,104,6.2,1989,11433402.103781098,53153687.6151805
0.547658,101.0,1989-04-28,120,5.5,1989,32714340.6700008,137636432.588573
0.5443819999999989,113.0,1989-08-18,91,6.5,1989,39577161.12847321,32842565.3951023
0.498792,100.0,1989-07-28,85,4.7,1989,8794924.69521628,24625789.1466055
0.49423500000000004,122.0,1989-12-22,68,5.8,1989,54528533.1103409,130401979.06913401
0.48127600000000004,87.0,1989-05-19,19,6.9,1989,5276954.81712976,2014748.3851198996
0.4669,89.0,1989-11-17,133,6.3,1989,24273992.1587969,47668539.3406656
0.45227799999999996,116.0,1989-11-17,41,5.9,1989,52769548.1712976,107060389.646825
0.44835699999999995,113.0,1989-09-15,60,6.7,1989,33420713.8418218,195035393.41545
0.438179,96.0,1989-04-07,70,6.3,1989,17589849.390432503,13764057.1480134
0.42306400000000005,109.0,1989-10-27,37,5.9,1989,8794924.69521628,29119466.211394396
0.409695,99.0,1989-12-13,181,6.9,1989,13192387.0428244,256448211.877475
0.41591300000000003,104.0,1989-10-13,86,6.9,1989,33420713.8418218,32109745.884722803
0.382943,125.0,1989-09-22,114,6.0,1989,52769548.1712976,80723709.7273802
0.337545,103.0,1989-07-21,94,7.3,1989,1134861.90297192,25933402.7194258
0.307623,120.0,1989-06-30,134,7.5,1989,11433402.103781098,65602126.0499161
0.26954,96.0,1989-10-12,83,5.2,1989,8794924.69521628,20478549.4425161
0.2578,108.0,1989-10-20,24,5.0,1989,21107819.268519,28042842.540769298
0.240681,114.0,1989-05-19,121,6.3,1989,26384774.0856488,52857546.6698281
0.233923,95.0,1989-03-17,46,5.9,1989,14152370.6631566,61830009.2329119
0.19766,96.0,1989-01-27,20,6.5,1989,26384774.0856488,71397198.6757657
0.188629,137.0,1989-11-17,24,6.6,1989,58046502.98842739,1991367.95731013
0.181067,100.0,1989-09-09,50,6.8,1989,4397462.34760814,8318858.9394341
0.178696,100.0,1989-12-15,36,6.5,1989,10553909.6342595,25116370.0461047
0.114027,102.0,1989-08-25,26,5.7,1989,12312894.5733027,1396238.26998906
3.852269,84.0,1991-11-12,1703,7.3,1991,40027321.0482546,604173269.3066981
3.584406,137.0,1991-07-01,2836,7.5,1991,160109284.193018,832568277.803697
2.326917,144.0,1991-12-11,834,6.5,1991,112076498.93511298,481696503.565473
1.606765,143.0,1991-06-14,518,6.5,1991,76852456.412649,625217000.916145
1.301458,91.0,1991-01-30,93,4.8,1991,48032785.2579056,24907144.620632198
1.287839,128.0,1991-11-15,289,6.9,1991,56038249.46755649,291879225.083873
1.28293,113.0,1991-12-05,237,6.6,1991,43229506.732115,155145896.383035
1.259634,85.0,1991-06-28,257,6.5,1991,36825135.3643943,139183658.798149
1.231168,120.0,1991-07-12,468,6.7,1991,38426228.2063245,133742420.02621299
1.0200690000000001,137.0,1991-05-24,193,6.2,1991,120081963.14476399,243956250.77853101
0.983036,99.0,1991-11-22,414,6.6,1991,48032785.2579056,306613163.480865
0.9772430000000001,100.0,1991-05-23,155,5.6,1991,104071034.725462,27567744.6397813
0.963521,108.0,1991-06-21,149,6.3,1991,67245899.3610678,99267756.1996716
0.9158040000000001,130.0,1991-05-24,375,7.0,1991,25617485.470882997,72627172.4027952
0.816448,140.0,1991-03-01,129,6.5,1991,60841527.99334711,55104641.0237771
0.799449,88.0,1991-03-22,161,6.0,1991,40027321.0482546,124.88524167055401
0.764796,94.0,1991-02-14,36,5.3,1991,64043713.67720749,13576935.8733497
0.695385,118.0,1991-02-14,2679,7.9,1991,30420763.9966735,436686740.101323
0.693523,116.0,1991-08-01,201,7.0,1991,14409835.577371601,9853027.68257501
0.689242,89.0,1991-09-05,141,5.4,1991,17612021.261232,55833362.419853196
0.662297,105.0,1991-12-11,274,6.4,1991,46431692.4159754,95280914.9413023
0.658866,189.0,1991-12-20,258,7.2,1991,64043713.67720749,328873272.540905
0.649755,112.0,1991-07-12,168,7.3,1991,10407103.4725462,92069353.2577596
0.63395,98.0,1991-08-23,44,6.4,1991,36825135.3643943,11903686.5803122
0.627123,110.0,1991-08-10,113,5.1,1991,24016392.6289528,48197244.711350106
0.601417,100.0,1991-05-17,128,6.8,1991,56038249.46755649,102005624.959372
0.583385,90.0,1991-08-30,114,5.5,1991,20814206.9450924,32918877.108759303
0.5332279999999989,112.0,1991-06-07,114,6.1,1991,41628413.8901848,198589614.927564
0.5144890000000001,84.0,1991-07-31,313,6.2,1991,41628413.8901848,289951771.881415
0.48393100000000006,98.0,1991-08-02,78,5.0,1991,17612021.261232,4495634.94058504
0.47491099999999997,130.0,1991-12-27,134,7.3,1991,17612021.261232,191200107.145132
0.44939700000000005,79.0,1991-08-23,39,5.4,1991,12808742.735441498,3643378.02410413
0.44651499999999994,99.0,1991-02-08,114,6.1,1991,30420763.9966735,280189654.25040495
0.44464,77.0,1991-08-02,21,5.3,1991,28819671.1547433,18664555.6791243
0.386486,137.0,1991-09-09,158,6.8,1991,38426228.2063245,67078570.7492506
0.376137,105.0,1991-06-07,48,5.9,1991,16010928.4193018,40341533.9173906
0.26744,85.0,1991-12-05,26,6.0,1991,22415299.7870226,4380159.32154651
0.369101,134.0,1991-12-10,41,5.7,1991,48032785.2579056,78636099.4560447
0.363923,91.0,1991-10-18,14,3.9,1991,9606557.05158112,1910203.02817891
0.30493200000000004,91.0,1991-04-12,44,5.6,1991,22415299.7870226,63520414.093843795
0.350342,132.0,1991-12-25,18,5.9,1991,48032785.2579056,119741889.424045
0.329328,132.0,1991-06-07,34,5.5,1991,22415299.7870226,52007789.6368945
0.261842,97.0,1991-03-08,58,6.0,1991,13609289.1564065,76250850.5805722
0.27578600000000003,115.0,1991-05-03,10,6.0,1991,12808742.735441498,16651365.556073902
0.263047,109.0,1991-04-26,77,6.3,1991,56038249.46755649,37726095.9240339
0.211558,104.0,1991-07-26,15,6.0,1991,36825135.3643943,32416990.541063696
0.192123,98.0,1991-10-11,11,6.5,1991,35224042.5224641,18430229.3373364
0.191606,107.0,1991-01-18,59,6.5,1991,22415299.7870226,55707079.4241317
0.172296,107.0,1991-07-19,25,6.6,1991,27218578.3128131,7371317.766654801
0.1523,95.0,1991-01-07,11,4.8,1991,20814206.9450924,6007982.40847272
3.7774410000000005,131.0,1988-07-15,2800,7.2,1988,51628948.6465286,259560770.407171
2.1506819999999998,104.0,1988-06-03,564,6.7,1988,33190038.4156255,279660690.86171204
1.9058830000000002,85.0,1988-12-02,543,6.8,1988,22126692.277083702,145217807.78321102
1.651962,90.0,1988-07-06,52,6.2,1988,14751128.1847224,41364514.39101621
1.628865,92.0,1988-02-29,739,7.0,1988,27658365.346354604,135206381.190541
1.4598209999999898,133.0,1988-12-11,934,7.4,1988,46097275.5772577,654259434.360614
1.3925809999999899,92.0,1988-02-26,180,6.4,1988,2765836.53463546,21769196.841635898
1.279955,116.0,1988-06-28,500,6.4,1988,71911749.900522,532427775.710571
1.183033,102.0,1988-05-24,385,5.7,1988,116165134.454689,348524188.34682995
1.144528,107.0,1988-12-09,287,5.5,1988,27658365.346354604,399413325.50540096
1.1155979999999999,104.0,1988-06-21,723,6.9,1988,129072371.616321,608122557.535853
1.1011030000000002,69.0,1988-11-18,340,6.9,1988,22679859.5840108,155736595.74201298
1.0798860000000001,104.0,1988-07-29,175,5.5,1988,36877820.4618061,316236126.102969
0.891508,87.0,1988-11-08,254,6.2,1988,16595019.207812699,81493868.87795909
0.869474,126.0,1988-05-01,250,6.7,1988,64536185.80816079,105599386.279311
0.78304,99.0,1988-08-19,135,5.9,1988,12907237.1616321,133682099.174047
0.75639,108.0,1988-06-15,81,6.3,1988,12907237.1616321,93831926.3830196
0.753578,104.0,1988-06-17,172,5.6,1988,53472839.6696189,64526317.3034052
0.7273970000000001,108.0,1988-07-15,270,6.8,1988,13829182.673177302,115231594.55639099
0.669161,95.0,1988-08-05,65,6.0,1988,35033929.4387158,15208308.056660501
0.657109,116.0,1988-09-13,46,5.7,1988,32268092.904080395,46143223.497662105
0.5887560000000001,128.0,1988-12-08,144,7.1,1988,27658365.346354604,63806004.963017
0.572843,114.0,1988-12-20,116,6.4,1988,51628948.6465286,190240939.396096
0.540362,94.0,1988-11-23,229,6.9,1988,7375564.09236123,23987045.5592281
0.5385220000000001,97.0,1988-07-08,25,6.1,1988,5531673.06927092,13428783.5814042
0.513842,88.0,1988-10-21,92,5.9,1988,9219455.11545154,32763651.5237731
0.49929799999999996,96.0,1988-02-12,22,5.4,1988,12907237.1616321,37351654.3574648
0.497587,104.0,1988-08-19,25,6.0,1988,18438910.230903,39619238.3476228
0.48513599999999996,88.0,1988-05-13,81,5.4,1988,5162894.86465286,35347392.7565322
0.481627,119.0,1988-12-16,124,6.7,1988,25814474.3232643,63929029.3720776
0.480782,108.0,1988-12-09,65,5.6,1988,36877820.4618061,25545266.233893104
0.469728,120.0,1988-02-16,87,6.4,1988,36877820.4618061,32522457.670715697
0.41036999999999996,89.0,1988-01-15,35,6.1,1988,11432124.3431599,16974720.6228516
0.38461799999999996,98.0,1988-06-10,58,4.4,1988,19360855.7424482,26079994.6305893
0.370575,126.0,1988-07-20,105,6.9,1988,55316730.69270921,70830503.267928
0.35674,99.0,1988-04-08,67,5.9,1988,13829182.673177302,34793543.2099266
0.35363,164.0,1988-08-12,76,6.7,1988,12907237.1616321,15439978.2125836
0.336536,102.0,1988-03-04,11,6.8,1988,2397058.3300174,654035.521454225
0.320295,91.0,1988-06-17,65,6.2,1988,44253384.554167405,80126708.5033247
0.288071,115.0,1988-09-23,65,6.9,1988,23970583.300173998,14822132.7402396
0.28514,95.0,1988-11-11,23,5.2,1988,11063346.1385418,52001615.6173144
0.265664,86.0,1988-04-08,11,4.9,1988,7375564.09236123,18064781.054536
0.254085,90.0,1988-10-14,30,5.4,1988,2212669.22770837,5734324.06827264
0.246182,110.0,1988-12-21,16,5.5,1988,7375564.09236123,6395668.7737424
0.407649,100.0,1988-09-08,43,5.5,1988,18438910.230903,7221235.94540164
0.200403,123.0,1988-10-07,19,5.1,1988,27658365.346354604,38781208.3165385
0.199235,86.0,1988-04-29,40,4.5,1988,8297509.60390639,7031296.73111311
0.18872,113.0,1988-07-29,17,6.0,1988,12907237.1616321,9854817.55251493
0.168545,99.0,1988-04-29,18,7.2,1988,4609727.55772577,1086501.72200982
0.167846,98.0,1988-02-05,37,5.7,1988,12907237.1616321,36131101.758076295
0.15554300000000001,120.0,1988-04-15,36,6.4,1988,11063346.1385418,85954947.4730764
0.154945,106.0,1988-03-25,24,6.4,1988,36877820.4618061,95301135.0624359
0.149591,103.0,1988-09-17,28,5.5,1988,3687782.04618061,1337062.54146449
0.117336,93.0,1988-09-14,19,5.4,1988,4609727.55772577,2192967.25212665
0.077948,120.0,1988-11-11,16,5.5,1988,27658365.346354604,12739068.7686532
0.076438,105.0,1988-12-24,22,4.6,1988,29502256.3694449,7730402.48084473
0.057680999999999996,100.0,1988-07-06,10,5.7,1988,9219455.11545154,6582578.47507999
3.474728,107.0,1987-06-11,1250,7.1,1987,34543447.885163695,188521918.48936102
2.0267,116.0,1987-06-26,1311,7.7,1987,32624367.447099105,88964109.16573921
1.945847,100.0,1987-08-21,654,6.9,1987,11514482.6283879,410595461.87372404
1.846689,96.0,1987-06-24,496,6.5,1987,43563125.944067605,73154354.1344381
1.511663,130.0,1987-06-29,238,6.0,1987,76763217.52258609,366901114.966543
1.503371,102.0,1987-07-17,834,6.8,1987,24948045.694840398,101711263.217426
1.427206,84.0,1987-03-13,383,7.5,1987,6908689.57703275,11366797.8741962
1.393529,110.0,1987-03-06,801,6.6,1987,28786206.5709698,230687145.94165298
1.354524,101.0,1987-11-13,352,6.3,1987,51815171.8277456,73159385.9633467
1.285867,89.0,1987-07-17,111,3.7,1987,44138850.075487,99563837.15527791
1.186793,98.0,1987-09-18,1000,7.5,1987,30705287.0090344,59218627.2088375
1.121083,96.0,1987-02-27,168,6.2,1987,9595402.19032326,85961796.0980872
1.082108,126.0,1987-12-10,294,6.7,1987,28786206.5709698,84147971.46480909
1.07467,100.0,1987-05-18,333,6.1,1987,38381608.761293,575657032.690959
1.065222,90.0,1987-07-23,149,4.3,1987,32624367.447099105,37038252.454647794
1.0264360000000001,94.0,1987-03-01,268,7.0,1987,11514482.6283879,55999304.525249206
1.016148,119.0,1987-06-02,751,7.5,1987,47977010.951616295,146369136.273709
1.011111,121.0,1987-12-23,363,7.0,1987,24948045.694840398,237816996.10561
0.9702299999999999,163.0,1987-10-21,165,7.1,1987,44138850.075487,84409275.3763364
0.865812999999999,119.0,1987-09-11,131,6.4,1987,26867126.132905103,614385336.7669519
0.754116,113.0,1987-03-06,139,6.7,1987,32624367.447099105,32980610.1869779
0.721427,93.0,1987-02-13,182,5.4,1987,47977010.951616295,30815787.660658196
